,진입 탈출로 개수,30m 이내 진입 탈출로 개수,최소 도로폭,교차로 개수,침엽수림 비율,산림기준 이격 거리,창문,산불 진화용수 거리,소방서와의 거리,담 유무,산림방향 담 유무,최대 경사도,최소 경사도,주건물 지붕특성,비산거리,불난 후 상태
460,1,1.0,2.5,9.0,57.16,112.01,95.64,42.13,1.32,0.0,,32.0,13.0,1.0,0.0,0.0
461,3,3.0,1.6,4.0,54.71,98.8,90.69,42.18,1.37,0.0,,32.0,32.0,1.0,0.0,2.0
462,3,3.0,5.8,10.0,68.75,110.95,14.11,42.15,1.34,0.0,,32.0,32.0,1.0,0.0,2.0
463,3,3.0,5.8,10.0,69.15,112.29,25.98,42.14,1.33,0.0,,32.0,32.0,1.0,0.0,2.0
464,2,3.0,1.6,3.0,39.82,81.76,22.03,42.19,1.4,0.0,,32.0,32.0,1.0,0.0,0.0
465,3,3.0,5.8,11.0,72.5,103.08,59.3,42.14,1.34,0.0,,32.0,32.0,1.0,0.0,2.0
466,3,3.0,5.8,9.0,73.69,91.66,41.13,42.14,1.34,0.0,,32.0,32.0,1.0,0.0,2.0
467,3,3.0,1.6,9.0,71.66,84.39,25.57,42.15,1.35,0.0,,32.0,32.0,1.0,0.0,2.0
468,0,0.0,0.0,5.0,97.55,46.25,22.98,42.16,1.38,0.0,,32.0,32.0,1.0,0.0,2.0
469,1,1.0,2.5,9.0,98.43,55.02,66.82,42.13,1.34,0.0,,32.0,32.0,1.0,0.0,2.0
470,1,1.0,2.5,8.0,98.57,46.74,64.28,42.13,1.34,0.0,,32.0,32.0,1.0,0.0,0.0
471,2,2.0,1.9,9.0,98.1,53.83,54.17,42.12,1.33,0.0,,32.0,32.0,1.0,0.0,0.0
472,2,2.0,1.6,2.0,1.1,31.25,42.74,42.2,1.38,0.0,,32.0,32.0,1.0,0.0,0.0
473,0,1.0,1.6,3.0,1.03,31.25,6.05,42.18,1.37,0.0,,32.0,32.0,1.0,0.0,2.0
474,1,2.0,0.8,6.0,1.02,31.25,85.54,42.16,1.34,0.0,,32.0,32.0,1.0,0.0,2.0
475,1,2.0,0.8,7.0,0.46,31.25,49.25,42.14,1.33,0.0,,32.0,32.0,0.0,0.0,0.0
476,1,1.0,7.6,3.0,1.19,31.25,44.64,42.19,1.39,0.0,,32.0,32.0,1.0,0.0,2.0
477,1,1.0,1.6,4.0,0.98,31.25,29.52,42.17,1.36,0.0,,32.0,32.0,1.0,0.0,0.0
478,2,3.0,0.8,8.0,0.83,31.25,68.52,42.12,1.31,0.0,,32.0,6.0,0.0,0.0,0.0
479,1,1.0,1.6,4.0,0.98,31.25,29.52,42.17,1.36,0.0,,32.0,32.0,1.0,0.0,2.0
480,2,2.0,0.8,7.0,0.68,31.25,12.96,42.14,1.33,0.0,,32.0,32.0,1.0,0.0,0.0
481,1,2.0,0.8,8.0,0.78,31.25,17.63,42.12,1.31,0.0,,32.0,8.0,1.0,0.0,0.0
482,3,3.0,0.8,8.0,0.8,31.25,16.65,42.12,1.3,0.0,,31.0,10.0,1.0,0.0,2.0
483,2,2.0,1.6,4.0,0.99,31.25,107.14,42.16,1.36,0.0,,32.0,32.0,0.0,0.0,2.0
484,2,2.0,1.6,6.0,0.6,31.25,76.61,42.14,1.33,0.0,,32.0,32.0,1.0,0.0,0.0
485,3,3.0,2.3,8.0,0.7,31.25,75.25,42.12,1.31,0.0,,32.0,7.0,1.0,0.0,0.0
486,2,2.0,1.8,7.0,0.53,31.25,311.17,42.14,1.33,0.0,,32.0,32.0,1.0,0.0,0.0
487,3,3.0,2.3,9.0,0.67,31.25,19.7,42.11,1.31,0.0,,32.0,7.0,1.0,0.0,0.0
488,3,4.0,2.3,10.0,0.77,31.25,60.61,42.1,1.29,0.0,,24.0,10.0,1.0,0.0,2.0
489,2,4.0,2.3,8.0,0.62,31.25,57.25,42.12,1.32,0.0,,32.0,32.0,1.0,0.0,0.0
490,2,4.0,2.3,13.0,0.75,31.25,61.17,42.1,1.29,0.0,,32.0,6.0,1.0,0.0,2.0
491,3,4.0,2.3,13.0,0.82,31.25,42.68,42.09,1.28,0.0,,23.0,6.0,1.0,0.0,0.0
492,2,3.0,1.8,7.0,0.69,31.25,55.81,42.13,1.33,0.0,,32.0,32.0,1.0,0.0,0.0
493,3,5.0,1.8,8.0,0.68,31.25,54.46,42.11,1.32,0.0,,32.0,32.0,1.0,0.0,0.0
494,3,5.0,1.8,10.0,0.74,31.25,10.45,42.1,1.31,0.0,,32.0,32.0,1.0,0.0,2.0
495,2,4.0,2.3,11.0,0.76,31.25,12.53,42.09,1.29,0.0,,32.0,6.0,1.0,0.0,2.0
496,1,1.0,6.3,6.0,24.91,31.25,22.32,42.15,1.36,0.0,,32.0,32.0,1.0,0.0,0.0
497,2,3.0,1.8,9.0,1.44,31.25,58.06,42.1,1.3,0.0,,32.0,29.0,1.0,0.0,2.0
498,0,0.0,0.0,1.0,0.0,136.07,28.93,39.11,2.29,1.0,0.0,41.0,6.0,1.0,0.0,0.0
499,1,1.0,3.8,2.0,0.0,113.01,234.84,39.07,2.27,0.0,,28.0,4.0,1.0,0.0,0.0
500,2,2.0,1.4,3.0,0.0,67.49,625.82,39.03,2.27,0.0,,28.0,5.0,0.0,0.0,0.0
501,2,2.0,6.4,3.0,2.87,47.65,874.14,39.01,2.26,0.0,,42.0,13.0,0.0,0.0,0.0
502,1,1.0,3.8,1.0,0.0,128.26,42.34,39.07,2.24,0.0,,29.0,15.0,1.0,0.0,0.0
503,1,1.0,3.8,1.0,0.0,116.48,67.48,39.07,2.25,0.0,,34.0,15.0,1.0,0.0,0.0
504,1,2.0,3.8,4.0,6.74,87.99,561.43,39.03,2.23,0.0,,33.0,0.0,0.0,0.0,0.0
505,2,2.0,3.8,8.0,8.0,84.37,815.1,39.01,2.22,0.0,,55.0,0.0,0.0,0.0,0.0
506,0,0.0,0.0,0.0,4.13,6.25,402.41,39.08,2.28,0.0,,15.0,10.0,1.0,1.0,1.0
507,0,0.0,0.0,0.0,0.05,0.09,408.6,39.07,2.25,0.0,,28.0,9.0,0.0,1.0,1.0
508,1,1.0,2.1,1.0,2.98,16.27,70.76,39.04,2.26,0.0,,28.0,5.0,1.0,1.0,0.0
509,2,2.0,2.1,1.0,0.0,12.87,105.49,39.02,2.21,0.0,,44.0,5.0,1.0,0.0,2.0
510,2,3.0,1.5,1.0,0.0,15.68,144.46,38.98,2.21,0.0,,6.0,0.0,1.0,0.0,2.0
511,1,1.0,3.7,1.0,0.0,1.4,17.71,39.02,2.2,0.0,,21.0,10.0,1.0,1.0,2.0
512,0,0.0,0.0,1.0,0.0,0.5,34.56,39.03,2.19,0.0,,21.0,15.0,1.0,0.0,2.0
513,2,3.0,1.5,1.0,0.0,11.85,73.27,39.0,2.19,0.0,,41.0,16.0,1.0,0.0,2.0
514,0,0.0,0.0,0.0,0.0,0.06,29.72,39.06,2.27,0.0,,27.0,7.0,1.0,0.0,0.0
515,1,1.0,5.4,1.0,1.05,0.06,57.66,39.01,2.26,0.0,,42.0,7.0,1.0,0.0,0.0
516,0,0.0,0.0,2.0,0.03,0.0,359.25,39.03,2.23,0.0,,47.0,0.0,0.0,0.0,0.0
517,1,1.0,5.4,3.0,1.07,0.09,132.84,39.01,2.23,0.0,,55.0,0.0,0.0,0.0,0.0
518,0,0.0,0.0,2.0,0.64,0.06,246.24,39.01,2.27,0.0,,31.0,8.0,0.0,0.0,0.0
519,0,0.0,0.0,2.0,2.57,0.0,178.68,39.0,2.27,0.0,,38.0,4.0,0.0,1.0,0.0
520,0,0.0,0.0,2.0,0.37,10.34,557.8,39.03,2.24,0.0,,19.0,0.0,0.0,0.0,0.0
521,0,0.0,0.0,2.0,1.77,0.06,77.16,39.0,2.25,0.0,,46.0,9.0,0.0,1.0,0.0
522,1,1.0,5.1,2.0,0.34,0.06,1714.58,39.06,2.22,0.0,,22.0,3.0,1.0,0.0,0.0
523,0,0.0,0.0,1.0,0.0,0.09,316.01,39.33,2.21,0.0,,18.0,0.0,0.0,0.0,0.0
524,1,1.0,25.8,1.0,13.01,0.09,101.25,39.3,2.15,0.0,,18.0,16.0,0.0,0.0,0.0
525,0,0.0,0.0,0.0,0.14,0.06,33.84,39.1,1.72,0.0,,30.0,7.0,1.0,0.0,2.0
526,0,0.0,0.0,0.0,35.28,0.06,649.81,39.06,1.64,0.0,,29.0,6.0,1.0,0.0,0.0
527,1,1.0,1.3,0.0,28.98,0.0,368.58,39.06,1.61,0.0,,34.0,19.0,1.0,1.0,0.0
528,1,1.0,1.3,0.0,17.2,0.06,724.18,39.07,1.58,0.0,,19.0,7.0,1.0,1.0,0.0
529,1,1.0,1.3,0.0,25.33,0.06,910.4,39.06,1.59,0.0,,21.0,8.0,1.0,1.0,0.0
530,1,1.0,1.3,0.0,17.54,0.12,692.29,39.05,1.56,0.0,,20.0,1.0,1.0,0.0,0.0
531,2,2.0,1.3,1.0,26.48,5.5,212.89,39.03,1.57,0.0,,21.0,13.0,1.0,0.0,0.0
532,0,0.0,0.0,1.0,0.0,31.25,113.4,38.93,1.32,0.0,,9.0,1.0,1.0,0.0,0.0
533,0,0.0,0.0,1.0,0.0,31.25,975.24,38.93,1.3,0.0,,11.0,7.0,1.0,0.0,0.0
534,0,1.0,3.4,1.0,0.0,31.25,85.71,38.88,1.32,0.0,,10.0,7.0,1.0,0.0,0.0
535,0,2.0,0.9,1.0,0.0,31.25,829.44,38.9,1.29,0.0,,14.0,4.0,1.0,0.0,0.0
536,0,2.0,0.9,1.0,0.0,31.25,108.0,38.88,1.3,0.0,,9.0,5.0,1.0,0.0,0.0
537,0,2.0,0.9,1.0,0.0,31.25,755.09,38.87,1.28,0.0,,11.0,8.0,0.0,0.0,0.0
538,2,2.0,5.2,3.0,0.06,31.25,575.99,38.85,1.27,0.0,,10.0,5.0,1.0,0.0,0.0
539,0,0.0,0.0,1.0,0.0,31.25,16.16,38.89,1.26,0.0,,21.0,9.0,1.0,0.0,0.0
540,1,1.0,5.2,1.0,10.45,31.25,659.09,38.85,1.25,0.0,,15.0,7.0,0.0,0.0,0.0
541,0,0.0,0.0,1.0,0.0,31.25,13.31,38.91,1.25,0.0,,17.0,9.0,1.0,0.0,0.0
542,0,0.0,0.0,2.0,0.0,31.25,426.24,38.86,1.23,0.0,,13.0,0.0,0.0,0.0,0.0
543,1,1.0,1.8,2.0,0.6,51.86,49.77,38.95,1.33,0.0,,,,1.0,0.0,0.0
544,2,2.0,1.8,2.0,4.29,39.09,4.97,38.93,1.31,0.0,,,,1.0,0.0,0.0
545,3,3.0,1.8,4.0,3.44,28.52,97.98,38.88,1.28,0.0,,,,1.0,1.0,0.0
546,2,2.0,1.8,5.0,4.13,11.81,94.55,38.9,1.28,0.0,,,,1.0,0.0,0.0
547,3,3.0,2.4,3.0,4.56,45.1,65.0,38.86,1.28,0.0,,,,1.0,0.0,0.0
548,2,2.0,1.8,5.0,4.56,33.47,103.81,38.87,1.28,0.0,,,,0.0,0.0,0.0
549,2,2.0,1.8,6.0,3.99,22.13,123.03,38.87,1.27,0.0,,,,0.0,0.0,0.0
550,2,2.0,1.8,6.0,3.88,11.18,35.25,38.88,1.27,0.0,,,,0.0,0.0,0.0
551,2,2.0,1.8,6.0,4.58,0.06,117.85,38.89,1.26,0.0,,,,1.0,0.0,0.0
552,2,2.0,1.8,6.0,4.58,0.06,117.85,38.89,1.26,0.0,,,,1.0,0.0,0.0
553,1,1.0,1.8,7.0,10.79,27.96,328.03,38.85,1.24,0.0,,,,0.0,0.0,0.0
554,3,3.0,2.8,10.0,8.1,48.56,215.65,38.84,1.26,0.0,,,,0.0,0.0,0.0
555,0,1.0,0.5,1.0,4.38,92.16,13.82,38.8,1.02,0.0,,,,1.0,0.0,0.0
556,0,1.0,0.5,1.0,11.21,83.36,26.01,38.79,1.02,0.0,,,,1.0,0.0,0.0
557,1,1.0,2.8,1.0,9.99,79.59,34.68,38.77,1.02,0.0,,,,1.0,0.0,0.0
558,1,1.0,2.8,1.0,8.34,87.02,56.22,38.75,1.02,0.0,,,,1.0,0.0,0.0
559,1,1.0,2.8,0.0,16.97,88.84,255.57,38.74,1.02,0.0,,,,0.0,1.0,0.0
560,0,1.0,0.5,1.0,1.56,79.27,35.87,38.81,1.0,0.0,,,,0.0,0.0,0.0
561,0,1.0,0.5,1.0,11.71,78.84,12.53,38.8,1.01,0.0,,,,1.0,0.0,0.0
562,0,0.0,0.0,1.0,10.7,69.67,46.56,38.77,1.01,0.0,,,,0.0,0.0,0.0
563,1,1.0,2.8,1.0,8.9,64.45,184.69,38.76,1.0,0.0,,,,0.0,0.0,0.0
564,0,0.0,0.0,1.0,13.18,63.29,42.34,38.78,0.99,0.0,,,,1.0,1.0,0.0
565,0,0.0,0.0,1.0,9.92,57.54,104.03,38.76,0.99,0.0,,,,1.0,0.0,0.0
566,2,2.0,0.5,1.0,13.13,64.16,60.48,38.79,0.99,0.0,,,,1.0,0.0,0.0
567,2,2.0,0.5,1.0,14.54,63.01,47.98,38.79,0.99,0.0,,,,1.0,0.0,0.0
568,1,1.0,3.1,2.0,13.77,43.75,37.44,38.77,0.97,0.0,,,,1.0,0.0,0.0
569,1,1.0,3.1,3.0,14.47,35.78,21.43,38.77,0.96,0.0,,,,1.0,0.0,0.0
570,0,0.0,0.0,2.0,9.7,35.5,1025.35,38.74,0.97,0.0,,,,1.0,0.0,0.0
571,1,1.0,2.8,2.0,15.92,33.73,1156.06,38.71,0.96,0.0,,,,1.0,0.0,0.0
572,0,1.0,3.1,3.0,14.56,29.74,12.9,38.76,0.96,0.0,,,,1.0,0.0,0.0
573,0,1.0,3.1,3.0,14.03,30.5,10.44,38.76,0.96,0.0,,,,1.0,0.0,0.0
574,2,2.0,2.8,3.0,13.61,6.64,446.0,38.73,0.94,0.0,,,,0.0,0.0,0.0
575,2,2.0,2.8,3.0,13.61,6.64,446.0,38.73,0.94,0.0,,,,1.0,1.0,0.0
576,1,1.0,3.1,3.0,14.3,13.88,51.32,38.75,0.94,0.0,,,,1.0,0.0,0.0
577,1,1.0,3.1,4.0,15.64,10.38,29.64,38.75,0.94,0.0,,,,1.0,0.0,0.0
578,1,1.0,3.1,4.0,16.68,13.28,37.09,38.76,0.93,0.0,,,,1.0,0.0,0.0
579,2,2.0,1.4,3.0,29.75,32.43,96.77,38.69,0.93,0.0,,,,1.0,0.0,0.0
580,1,1.0,3.1,4.0,14.99,0.09,16.52,38.73,0.92,0.0,,,,1.0,0.0,0.0
581,2,2.0,1.4,4.0,16.29,0.09,30.34,38.72,0.92,0.0,,,,1.0,0.0,0.0
582,3,3.0,1.4,4.0,17.93,0.06,24.51,38.72,0.92,0.0,,,,1.0,1.0,0.0
583,3,3.0,1.4,4.0,20.22,1.19,57.1,38.71,0.92,0.0,,,,1.0,0.0,0.0
584,2,3.0,1.4,4.0,34.61,23.57,390.6,38.69,0.91,0.0,,,,1.0,0.0,0.0
585,1,3.0,1.6,1.0,23.07,31.25,50.8,38.71,0.84,0.0,,,,1.0,0.0,0.0
586,1,1.0,6.1,5.0,25.24,31.25,32.82,38.69,0.83,0.0,,,,1.0,0.0,0.0
587,2,3.0,1.6,5.0,31.78,31.25,50.11,38.69,0.83,0.0,,,,1.0,0.0,0.0
588,1,3.0,1.6,1.0,26.75,31.25,93.23,38.72,0.82,0.0,,,,1.0,0.0,0.0
589,1,3.0,1.6,3.0,31.09,31.25,15.55,38.69,0.82,0.0,,,,1.0,0.0,0.0
590,3,3.0,1.6,5.0,35.64,31.25,33.16,38.69,0.82,0.0,,,,1.0,0.0,0.0
591,2,3.0,1.6,6.0,36.58,31.25,25.34,38.69,0.82,0.0,,,,1.0,0.0,0.0
592,0,0.0,0.0,6.0,45.77,31.25,35.91,38.66,0.81,0.0,,,,1.0,0.0,0.0
593,0,0.0,0.0,6.0,52.39,31.25,48.43,38.65,0.81,0.0,,,,0.0,0.0,0.0
594,1,3.0,1.6,2.0,26.75,31.25,41.99,38.71,0.81,0.0,,,,1.0,0.0,0.0
595,2,3.0,1.6,4.0,27.41,31.25,49.9,38.7,0.81,0.0,,,,1.0,0.0,0.0
596,2,2.0,4.0,1.0,26.75,31.25,25.39,38.72,0.81,0.0,,,,1.0,0.0,0.0
597,2,2.0,4.0,2.0,26.75,31.25,45.03,38.71,0.8,0.0,,,,1.0,0.0,0.0
598,2,3.0,4.0,4.0,28.45,31.25,53.52,38.71,0.8,0.0,,,,1.0,0.0,0.0
599,2,3.0,1.6,5.0,34.95,31.25,52.7,38.7,0.8,0.0,,,,1.0,0.0,0.0
600,2,3.0,1.6,5.0,39.44,31.25,8.64,38.69,0.81,0.0,,,,1.0,0.0,0.0
601,1,1.0,2.7,7.0,44.37,31.25,43.56,38.68,0.8,0.0,,,,1.0,0.0,0.0
602,2,3.0,1.6,5.0,34.95,31.25,52.7,38.7,0.8,0.0,,,,1.0,0.0,0.0
603,1,1.0,2.7,7.0,49.25,31.25,169.49,38.65,0.8,0.0,,,,0.0,0.0,0.0
604,2,2.0,4.0,4.0,26.99,31.25,43.55,38.71,0.8,0.0,,,,0.0,0.0,0.0
605,2,2.0,4.0,1.0,26.73,31.25,23.33,38.72,0.8,0.0,,,,0.0,0.0,0.0
606,1,1.0,2.7,7.0,46.65,31.25,41.13,38.67,0.8,0.0,,,,0.0,0.0,0.0
607,1,1.0,4.0,3.0,26.2,31.25,39.6,38.71,0.8,0.0,,,,1.0,0.0,0.0
608,2,2.0,4.0,4.0,28.18,31.25,33.12,38.71,0.8,0.0,,,,1.0,0.0,0.0
609,2,2.0,4.0,4.0,30.62,31.25,39.66,38.7,0.79,0.0,,,,0.0,0.0,0.0
610,2,2.0,4.0,5.0,38.2,31.25,62.67,38.69,0.79,0.0,,,,1.0,0.0,0.0
611,1,1.0,2.7,5.0,46.59,31.25,32.49,38.68,0.79,0.0,,,,1.0,0.0,0.0
612,1,1.0,2.7,8.0,48.07,31.25,30.41,38.67,0.79,0.0,,,,1.0,0.0,0.0
613,1,1.0,2.7,8.0,48.07,31.25,30.41,38.67,0.79,0.0,,,,1.0,0.0,0.0
614,1,1.0,2.7,8.0,49.46,31.25,8.28,38.67,0.8,0.0,,,,1.0,0.0,0.0
615,3,3.0,1.1,8.0,74.7,31.25,10.11,38.62,0.8,0.0,,,,1.0,0.0,0.0
616,2,2.0,2.7,6.0,47.06,31.25,25.72,38.68,0.79,0.0,,,,1.0,0.0,0.0
617,3,3.0,2.7,8.0,56.36,31.25,52.53,38.64,0.79,0.0,,,,1.0,0.0,0.0
618,1,1.0,2.7,8.0,52.2,31.25,42.74,38.67,0.79,0.0,,,,1.0,0.0,0.0
619,1,1.0,2.7,8.0,54.63,31.25,40.45,38.66,0.79,0.0,,,,1.0,0.0,0.0
620,4,4.0,2.7,10.0,68.22,31.25,44.35,38.63,0.79,0.0,,,,1.0,0.0,0.0
621,4,5.0,1.1,10.0,81.72,31.25,41.13,38.62,0.79,0.0,,,,1.0,0.0,0.0
622,1,1.0,2.7,8.0,56.63,31.25,23.44,38.66,0.78,0.0,,,,1.0,0.0,0.0
623,1,1.0,4.0,5.0,33.58,31.25,58.75,38.7,0.79,0.0,,,,1.0,0.0,0.0
624,1,1.0,4.0,5.0,43.56,31.25,13.84,38.69,0.79,0.0,,,,1.0,0.0,0.0
625,2,2.0,2.7,6.0,49.57,31.25,40.39,38.68,0.79,0.0,,,,1.0,0.0,0.0
626,1,1.0,2.7,8.0,54.25,31.25,27.88,38.67,0.78,0.0,,,,1.0,0.0,0.0
627,1,1.0,2.7,8.0,57.0,31.25,25.92,38.66,0.78,0.0,,,,1.0,0.0,0.0
628,3,5.0,2.7,9.0,59.11,31.25,31.05,38.64,0.78,0.0,,,,1.0,0.0,0.0
629,4,5.0,2.7,9.0,75.53,31.25,45.94,38.62,0.78,0.0,,,,1.0,0.0,0.0
630,4,5.0,1.1,10.0,81.72,31.25,41.13,38.62,0.79,0.0,,,,1.0,0.0,0.0
631,0,1.0,4.0,7.0,45.57,31.25,39.6,38.68,0.78,0.0,,,,1.0,0.0,0.0
632,2,2.0,2.7,7.0,47.69,31.25,7.86,38.68,0.78,0.0,,,,1.0,0.0,0.0
633,2,2.0,2.7,8.0,53.46,31.25,58.03,38.67,0.78,0.0,,,,1.0,0.0,0.0
634,2,3.0,2.7,9.0,59.83,31.25,35.19,38.65,0.77,0.0,,,,1.0,0.0,0.0
635,1,3.0,2.7,8.0,59.84,31.25,25.92,38.64,0.78,0.0,,,,1.0,0.0,0.0
636,4,5.0,2.7,9.0,71.95,31.25,58.98,38.62,0.77,0.0,,,,1.0,0.0,0.0
637,0,1.0,4.0,7.0,41.09,31.25,69.52,38.69,0.78,0.0,,,,1.0,0.0,0.0
638,0,1.0,4.0,7.0,45.57,31.25,39.6,38.68,0.78,0.0,,,,1.0,0.0,0.0
639,2,2.0,2.7,7.0,52.02,31.25,29.03,38.67,0.78,0.0,,,,1.0,0.0,0.0
640,2,2.0,2.7,9.0,54.63,31.25,38.88,38.66,0.77,0.0,,,,1.0,0.0,0.0
641,2,3.0,2.7,9.0,59.66,31.25,31.13,38.65,0.77,0.0,,,,1.0,0.0,0.0
642,3,5.0,2.7,11.0,62.14,31.25,38.16,38.63,0.77,0.0,,,,1.0,0.0,0.0
643,4,5.0,2.7,9.0,69.08,31.25,58.85,38.62,0.77,0.0,,,,0.0,0.0,0.0
644,4,5.0,2.7,9.0,76.47,31.25,16.13,38.61,0.77,0.0,,,,1.0,0.0,0.0
645,3,3.0,4.3,10.0,87.85,31.25,37.76,38.6,0.77,0.0,,,,1.0,0.0,0.0
646,0,1.0,4.0,7.0,48.65,31.25,20.79,38.68,0.77,0.0,,,,1.0,0.0,0.0
647,1,1.0,4.0,7.0,51.31,31.25,29.78,38.67,0.77,0.0,,,,1.0,0.0,0.0
648,2,2.0,2.7,7.0,53.51,31.25,35.19,38.66,0.77,0.0,,,,1.0,0.0,0.0
649,0,1.0,4.0,7.0,50.51,31.25,54.43,38.67,0.77,0.0,,,,1.0,0.0,0.0
650,1,1.0,4.0,7.0,52.9,31.25,33.44,38.67,0.77,0.0,,,,1.0,0.0,0.0
651,3,3.0,2.7,8.0,58.33,31.25,31.75,38.65,0.76,0.0,,,,1.0,0.0,0.0
652,4,5.0,2.7,11.0,62.92,31.25,25.39,38.63,0.76,0.0,,,,1.0,0.0,0.0
653,4,5.0,2.7,9.0,74.82,31.25,12.05,38.61,0.76,0.0,,,,1.0,0.0,0.0
654,0,1.0,4.0,7.0,42.16,31.25,106.7,38.68,0.76,0.0,,,,1.0,0.0,0.0
655,3,2.0,3.4,7.0,58.51,31.25,31.81,38.65,0.76,0.0,,,,0.0,0.0,0.0
656,1,3.0,2.7,9.0,60.22,31.25,58.97,38.64,0.76,0.0,,,,1.0,0.0,0.0
657,4,5.0,2.7,10.0,62.86,31.25,64.63,38.63,0.76,0.0,,,,1.0,0.0,0.0
658,4,5.0,2.7,10.0,63.44,31.25,36.69,38.62,0.76,0.0,,,,1.0,0.0,0.0
659,4,5.0,2.7,9.0,70.32,31.25,24.8,38.61,0.76,0.0,,,,1.0,0.0,0.0
660,4,5.0,2.7,9.0,84.06,31.25,57.25,38.6,0.76,0.0,,,,0.0,0.0,0.0
661,1,1.0,4.0,7.0,53.95,31.25,20.78,38.67,0.75,0.0,,,,1.0,0.0,0.0
662,4,5.0,2.7,10.0,67.36,31.25,49.28,38.61,0.75,0.0,,,,0.0,0.0,0.0
663,4,5.0,2.7,9.0,82.86,31.25,16.33,38.6,0.75,0.0,,,,1.0,0.0,0.0
664,1,1.0,4.0,7.0,53.58,31.25,40.92,38.67,0.75,0.0,,,,1.0,0.0,0.0
665,3,5.0,2.3,11.0,59.33,31.25,210.77,38.63,0.75,0.0,,,,1.0,0.0,0.0
666,1,1.0,4.0,6.0,51.49,31.25,46.77,38.67,0.74,0.0,,,,1.0,0.0,0.0
667,0,0.0,0.0,0.0,53.78,31.25,628.14,38.66,0.83,0.0,,,,0.0,0.0,0.0
668,0,0.0,0.0,0.0,54.24,31.25,479.0,38.69,0.83,0.0,,,,1.0,0.0,0.0
669,0,0.0,0.0,0.0,58.88,31.25,77.76,38.68,0.8,0.0,,,,1.0,0.0,0.0
670,0,0.0,0.0,1.0,60.59,31.25,41.47,38.67,0.79,0.0,,,,1.0,0.0,0.0
671,0,0.0,0.0,1.0,58.95,31.25,24.48,38.66,0.79,0.0,,,,1.0,0.0,0.0
672,0,0.0,0.0,1.0,62.21,31.25,46.27,38.68,0.78,0.0,,,,0.0,0.0,0.0
673,0,0.0,0.0,1.0,63.1,31.25,26.14,38.66,0.77,0.0,,,,1.0,0.0,0.0
674,0,0.0,0.0,1.0,60.59,31.25,8.94,38.66,0.77,0.0,,,,1.0,0.0,0.0
675,0,0.0,0.0,1.0,62.83,31.25,30.34,38.67,0.76,0.0,,,,0.0,0.0,0.0
676,1,1.0,1.8,5.0,84.9,31.25,120.96,38.66,0.84,0.0,,,,0.0,0.0,0.0
677,0,1.0,1.8,6.0,98.66,31.25,209.16,38.65,0.84,0.0,,,,0.0,0.0,0.0
678,2,3.0,1.6,5.0,31.78,31.25,50.11,38.69,0.83,0.0,,,,0.0,0.0,0.0
679,3,3.0,1.6,5.0,35.64,31.25,33.16,38.69,0.82,0.0,,,,0.0,0.0,0.0
680,0,0.0,0.0,6.0,45.77,31.25,35.91,38.66,0.81,0.0,,,,1.0,1.0,0.0
681,0,0.0,0.0,6.0,52.39,31.25,48.43,38.65,0.81,0.0,,,,1.0,0.0,0.0
682,1,1.0,2.7,7.0,45.69,31.25,82.08,38.66,0.8,0.0,,,,0.0,1.0,0.0
683,2,3.0,4.0,4.0,28.45,31.25,53.52,38.71,0.8,0.0,,,,0.0,1.0,0.0
684,2,3.0,1.6,5.0,39.44,31.25,8.64,38.69,0.81,0.0,,,,0.0,0.0,0.0
685,1,1.0,3.3,2.0,28.46,31.25,1029.6,38.65,0.58,0.0,,,,0.0,0.0,0.0
686,1,1.0,3.3,4.0,35.98,31.25,463.8,38.61,0.56,0.0,,,,1.0,0.0,0.0
